BankAccountValue|StatusID
0058714638|1
0234439518|1
0121873237|1
0637878244|1
0354561287|1
0983782304|1
0454247328|1
0976498957|1
0381092170|1
0514468409|1
0281889090|1
0580635471|1
0474735100|1
0070121845|1
0990190655|1
0990058080|1
0633661999|1
0192171254|1
0681728363|1
0312540879|1
0908886963|1
0253253572|1
0463869273|1
0464431748|1
0889030521|1
0368832859|1
0490646305|1
0886703578|1
0950867307|1
0813760736|1
0513141287|1
0497212467|1
0245060835|1
0757351166|1
0242101318|1
0667287803|1
0566316140|1
0732310614|1
0718743816|1
0023818313|1
0467342451|1
0124312416|1
0045692429|1
0470901396|1
0183986009|1
0936300185|1
0858110017|1
0833853159|1
0089750259|1
0553207811|1
0404375099|1
0767748631|1
0494444354|1
0518486115|1
0159938023|1
0805461066|1
0770570246|1
0657441490|1
0748847724|1
0985728429|1
0493135998|1
0567543751|1
0025631649|1
0567331434|1
0001327122|1
0784676624|1
0335574635|1
0717383934|1
0828020528|1
0322902851|1
0423741940|1
0901351385|1
0473427438|1
0657910049|1
0845198429|1
0784574547|1
0207561143|1
0992967877|1
0280445738|1
0952730336|1
0510722843|1
0656793147|1
0796953318|1
0397659496|1
0409385637|1
0745392657|1
0002768112|1
0726574720|1
0597413143|1
0436640252|1
0896717558|1
0908874650|1
0983462891|1
0733015388|1
0530682315|1
0899798700|1
0098680766|1
0478360996|1
0469574274|1
0399309386|1
0600725550|1
0140726082|1
0005832630|1
0766847409|1
0129465871|1
0503023715|1
0294321192|1
0836534306|1
0673287687|1
0375363476|1
0597899923|1
0777602369|1
0376995752|1
0796117389|1
0475005585|1
0836342852|1
0770590434|1
0627972154|1
0157945797|1
0255934466|1
0781908512|1
0608999916|1
0119970791|1
0391380276|1
0426185293|1
0514867290|1
0917888495|1
0740412051|1
0127227733|1
0945399729|1
0685893781|1
0729200147|1
0523393602|1
0881136353|1
0352004786|1
0369996761|1
0650960516|1
0030105908|1
0268193624|1
0906361923|1
0451071464|1
0166233807|1
0053287033|1
0222049666|1
0838740330|1
0119115188|1
0531878898|1
0187345501|1
0258009802|1
0694339464|1
0129208266|1
0470708612|1
0320415198|1
0213639808|1
0617400874|1
0991725634|1
0020755290|1
0614452355|1
0340662115|1
0614598582|1
0585135220|1
0553909142|1
0709306572|1
0727887958|1
0689469696|1
0868699776|1
0254208766|1
0495859400|1
0444112603|1
0105008823|1
0185382335|1
0740484525|1
0359778530|1
0251583875|1
0804863002|1
0615674705|1
0555712883|1
0897921126|1
0552639947|1
0307070104|1
0982988392|1
0730542993|1
0482402248|1
0432888270|1
0816191462|1
0215185168|1
0408784948|1
0309753794|1
0263735478|1
0360279152|1
0349241470|1
0036508161|1
0689443794|1
0653595042|1
0321226702|1
0897162322|1
0456927235|1
0325399075|1
0532579970|1
0970040554|1
0864906423|1
0036019497|1
0743232899|1
0153000978|1
0508957128|1
0388723742|1
0110930082|1
0068831323|1
0408776806|1
0001726169|1
0436012751|1
0122834165|1
0061812408|1
0033592010|1
0631610190|1
0854592227|1
0071506893|1
0276418302|1
0911696497|1
0474284528|1
0459914827|1
0944454973|1
0232123922|1
0083833451|1
0755767353|1
0148874174|1
0051040730|1
0706183488|1
0930357173|1
0907700681|1
0158747469|1
0230313808|1
0365341155|1
0582599393|1
0442163682|1
0946968895|1
0987310095|1
0329401269|1
0923931142|1
0427467719|1
0104255086|1
0339953625|1
0900976988|1
0262009308|1
0924266401|1
0226407305|1
0974695753|1
0655851783|1
0021984852|1
0466634475|1
0825655428|1
0180508932|1
0413702578|1
0058295442|1
0510125726|1
0920451450|1
0803895576|1
0659399448|1
0397233625|1
0360082954|1
0337683011|1
0404746594|1
0138474150|1
0501076126|1
0842978700|1
0205698943|1
0757493010|1
0479213015|1
0591428329|1
0684641296|1
0867282133|1
0742105625|1
0352487161|1
0484228777|1
0370029441|1
0119961202|1
0043477985|1
0970114614|1
0159567050|1
0529360048|1
0174178421|1
0395188948|1
0684198636|1
0463722698|1
0082045252|1
0978238537|1
0816611230|1
0307045712|1
0072473667|1
0521712233|1
0143073319|1
0327910646|1
0932167644|1
0563848188|1
0089784708|1
0699508492|1
0201479475|1
0399900861|1
0419030608|1
0718567458|1
0468914295|1
0495482738|1
0064423454|1
0337343557|1
0599352343|1
0083549803|1
0828021772|1
0929473802|1
0688266002|1
0390164523|1
0876973465|1
0833780962|1
0499832398|1
0867873578|1
0185904532|1
0942494064|1
0720547959|1
0674751453|1
0419030874|1
0864740163|1
0389087714|1
0450447298|1
0406739347|1
0069716096|1
0541567976|1
0539371486|1
0809937981|1
0788638974|1
0394444069|1
0670520949|1
0918481728|1
0643577124|1
0551084006|1
0440999593|1
0060445752|1
0678695684|1
0330765494|1
0346855078|1
0864370355|1
0998495449|1
0150216765|1
0887137428|1
0618779711|1
0682309144|1
0644738768|1
0309292357|1
0828078249|1
0064294065|1
0377943655|1
0147290644|1
0978960534|1
0526728023|1
0980869988|1
0554290445|1
0329479743|1
0018466997|1
0088743390|1
0994707359|1
0795775581|1
0059980856|1
0273611823|1
0039382798|1
0535029732|1
0017745052|1
0471682796|1
0233396340|1
0282696956|1
0058832804|1
0807427826|1
0507208849|1
0611728569|1
0373692880|1
0810381098|1
0420535426|1
0714523398|1
0501950286|1
0831667587|1
0724430204|1
0424977328|1
0232275619|1
0711293237|1
0745643915|1
0410695318|1
0247153424|1
0691560416|1
0391753704|1
0662707137|1
0996793561|1
0111519849|1
0041978755|1
0589952293|1
0336058136|1
0551079498|1
0804389498|1
0724883626|1
0110833967|1
0352107695|1
0601034658|1
0210626347|1
0411342427|1
0026595401|1
0769245444|1
0256866240|1
0870734807|1
0535562076|1
0605267654|1
0716346925|1
0560334561|1
0839767048|1
0827529458|1
0186799410|1
0364313187|1
0569730030|1
0563499962|1
0348687619|1
0527967908|1
0628687480|1
0287876308|1
0326184637|1
0079929092|1
0570689204|1
0285903396|1
0947312956|1
0765449071|1
0917256556|1
0275670432|1
0822613382|1
0005991599|1
0695651800|1
0603689431|1
0149842590|1
0230632929|1
0513803856|1
0013634900|1
0205680217|1
0942047793|1
0488777674|1
0539960512|1
0711591349|1
0086292761|1
0675406780|1
0102372575|1
0157026512|1
0283990392|1
0855179345|1
0225639106|1
0766328106|1
0987579537|1
0455701878|1
0196915718|1
0482146487|1
0064231387|1
0274850021|1
0130697255|1
0840653224|1
0740692006|1
0821932489|1
0491417170|1
0953478252|1
0259891643|1
0782654272|1
0710355326|1
0864682761|1
0236077617|1
0677686867|1
0956166482|1
0850509332|1
0556095130|1
0357819744|1
0406639827|1
0039190233|1
0088726968|1
0576284960|1
0239891875|1
0404522312|1
0468316628|1
0128876883|1
0663322563|1
0910269726|1
0691617450|1
0509342327|1
0835033846|1
0550289721|1
0498736082|1
0121542943|1
0085611203|1
0955782908|1
0383106600|1
0172981677|1
0464988211|1
0120115304|1
0997360505|1
0586482261|1
0451699705|1
0303638490|1
0965051454|1
0237689814|1
0920948896|1
0606303526|1
0899012864|1
0375129774|1
0210232976|1
0629759792|1
0049062051|1
0157725484|1
0393419519|1
0487946428|1
0034958146|1
0726174943|1
0372336595|1
0611815123|1
0158609926|1
0581147445|1
0261860801|1
0750549317|1
0947620426|1
0160065604|1
0365946678|1
0114534673|1
0592075664|1
0000383574|1
0467402731|1
0383113452|1
0892831534|1
0286524523|1
0041829729|1
0502244707|1
0124585254|1
0936253385|1
0439470858|1
0230626813|1
0207927987|1
0057019037|1
0011256862|1
0316487675|1
0299109350|1
0205274054|1
0501227669|1
0341010598|1
0728123424|1
0597664776|1
0920824762|1
0656931657|1
0800645082|1
0853173089|1
0961505379|1
0416213059|1
0324621459|1
0701150389|1
0356018065|1
0804985850|1
0871743136|1
0806414222|1
0014227862|1
0898629289|1
0907727044|1
0827119524|1
0736928259|1
0762537529|1
0115895755|1
0891174812|1
0363361173|1
0098704761|1
0286704084|1
0141709781|1
0403887135|1
0101590888|1
0569890582|1
0945373127|1
0451439967|1
0742346371|1
0658837935|1
0024936080|1
0386411250|1
0994410888|1
0079558812|1
0810471074|1
0582468370|1
0039658444|1
0325019144|1
0625616670|1
0177623248|1
0423434866|1
0580235320|1
0634485009|1
0358883678|1
0401513766|1
0042791175|1
0112627573|1
0408760632|1
0471989826|1
0468345796|1
0738690140|1
0225114842|1
0836948613|1
0234303602|1
0822120000|1
0370227573|1
0658935301|1
0449285953|1
0859914490|1
0846322478|1
0379248333|1
0249710421|1
0613671694|1
0146147914|1
0846807055|1
0420002972|1
0019816974|1
0819070477|1
0097255969|1
0244651154|1
0697269814|1
0437518384|1
0490279086|1
0713551564|1
0939926307|1
0518469442|1
0652219076|1
0782826104|1
0002373369|1
0058799712|1
0457263009|1
0536612494|1
0979450141|1
0274000575|1
0920147796|1
0799821239|1
0549462638|1
0760107285|1
0257438812|1
0440243501|1
0923533070|1
0590372491|1
0465104655|1
0779294193|1
0798374916|1
0173724444|1
0966563626|1
0488337095|1
0512076623|1
0981510794|1
0022974201|1
0293557097|1
0311504663|1
0227338672|1
0771075982|1
0301171755|1
0734835756|1
0123397048|1
0294377296|1
0303650558|1
0718008497|1
0876109198|1
0446912584|1
0801114778|1
0389059468|1
0842635839|1
0270260281|1
0339671119|1
0226000119|1
0046985816|1
0870540335|1
0259709689|1
0561631664|1
0657012468|1
0321118084|1
0106897323|1
0972413730|1
0710984894|1
0915176649|1
0766201862|1
0551905817|1
0163881981|1
0270749481|1
0020862575|1
0035825511|1
0163705912|1
0225107831|1
0752111469|1
0502924593|1
0618976040|1
0064985483|1
0426065589|1
0465729989|1
0953788255|1
0722235005|1
0047423872|1
0143459907|1
0663989877|1
0390234724|1
0955739077|1
0903464164|1
0626892506|1
0262336975|1
0465090806|1
0110970459|1
0763264513|1
0731925433|1
0654492196|1
0906220588|1
0664178659|1
0328758026|1
0023850861|1
0208220400|1
0528175434|1
0751744742|1
0554126516|1
0605359716|1
0426050008|1
0765289267|1
0225353556|1
0617528008|1
0518148813|1
0836746527|1
0607024080|1
0982000334|1
0444474745|1
0793979700|1
0607843410|1
0934777464|1
0273694212|1
0963437417|1
0308423853|1
0320750170|1
0959437572|1
0862737699|1
0925013311|1
0901545006|1
0805658675|1
0909892117|1
0272560998|1
0431780479|1
0570615636|1
0845890881|1
0838745934|1
0290218014|1
0041134621|1
0217845188|1
0937554556|1
0202043513|1
0168108488|1
0442064156|1
0717409899|1
0898700611|1
0164881167|1
0338211069|1
0385315351|1
0790145980|1
0655312896|1
0483090473|1
0666495714|1
0969284813|1
0124082023|1
0719714732|1
0632526376|1
0700741243|1
0020334173|1
0703100692|1
0248782829|1
0665437736|1
0826731431|1
0652581511|1
0799701042|1
0516157892|1
0492728268|1
0793573077|1
0046912372|1
0672257932|1
0998000593|1
0316806065|1
0940865713|1
0226629556|1
0856425145|1
0405799897|1
0766668976|1
0831630057|1
0246027517|1
0409723242|1
0155869002|1
0621226503|1
0477422347|1
0134867331|1
0246232109|1
0322568201|1
0243396402|1
0303276185|1
0307698456|1
0850900904|1
0213364505|1
0138004691|1
0269883841|1
0338033929|1
0969062360|1
0272116820|1
0375312082|1
0515526977|1
0642363115|1
0201252006|1
0405972343|1
0371308090|1
0291298697|1
0713057419|1
0792145387|1
0338506830|1
0542224761|1
0439866157|1
0112859668|1
0718282127|1
0953045757|1
0800896320|1
0454713725|1
0610610931|1
0547231689|1
0627556327|1
0188015388|1
0691864100|1
0406349402|1
0477132840|1
0272761490|1
0189452082|1
0485874621|1
0196011469|1
0458893427|1
0859995902|1
0046922224|1
0602831783|1
0257567197|1
0584308324|1
0030487814|1
0251141998|1
0189266941|1
0044775511|1
0003750899|1
0784560912|1
0329927805|1
0764364929|1
0342721944|1
0907725279|1
0780343441|1
0803530245|1
0190416517|1
0589416329|1
0897855147|1
0412468185|1
0683290966|1
0659272910|1
0790802240|1
0341506033|1
0084101432|1
0683447983|1
0109177575|1
0165230274|1
0928490516|1
0216520260|1
0885433469|1
0095287228|1
0254163991|1
0932149486|1
0291584606|1
0939392978|1
0182298960|1
0528551345|1
0687794312|1
0701903759|1
0611629378|1
0409938214|1
0606860032|1
0762670777|1
0297628521|1
0423650459|1
0349142156|1
0498624123|1
0696789399|1
0469231246|1
0999035566|1
0896458293|1
0298156322|1
0046425242|1
0176704935|1
0387649315|1
0812029544|1
0916061165|1
0500206892|1
0347039832|1
0141964422|1
0024036666|1
0116284995|1
0787230639|1
0899127444|1
0234640577|1
0510200938|1
0410572458|1
0616140673|1
0840950463|1
0621231284|1
0661865172|1
0901622017|1
0195951387|1
0800838808|1
0273352752|1
0052412878|1
0028131462|1
0043877511|1
0660450973|1
0334305827|1
0610553453|1
0468440876|1
0459259270|1
0217484694|1
0988975177|1
0797130906|1
0207738749|1
0755444550|1
0903935292|1
0127363434|1
0266237796|1
0028344452|1
0340754480|1
0559939336|1
0587592711|1
0293653218|1
0819629393|1
0863543334|1
0062987943|1
0913449522|1
0938569698|1
0882483451|1
0855838937|1
0847999962|1
0337170393|1
0994836276|1
0102204935|1
0245586434|1
0903352184|1
0335236436|1
0783898081|1
0872183653|1
0839755920|1
0012734005|1
0531410970|1
0555595791|1
0657025726|1
0569745945|1
0910152267|1
0437509672|1
0302462188|1
0655127909|1
0712205382|1
0713587029|1
0354993488|1
0633520720|1
0560867537|1
0636012051|1
0213246096|1
0979699535|1
0232783486|1
0164588128|1
0980889569|1
0747001452|1
0395736129|1
0728070003|1
0612601940|1
0611259309|1
0880314302|1
0994138902|1
0694925970|1
0962152315|1
0852092366|1
0568698855|1
0343465354|1
0394054143|1
0188588533|1
0328020475|1
0028528366|1
0031996919|1
0636627492|1
0249883448|1
0953391068|1
0625478272|1
0610987334|1
0283441789|1
0170278068|1
0142251908|1
0493006473|1
0703649674|1
0433968739|1
0466192884|1
0032340338|1
0923652650|1
0102452950|1
0619309952|1
0891294085|1
0092754467|1
0616997876|1
0803340968|1
0942993852|1
0045766417|1
0689431644|1
0916013366|1
0742583702|1
0340309873|1
0803035543|1
0143506526|1
0370121674|1
0960939345|1
0444932187|1
0232847061|1
0607483685|1
0181249176|1
0343072042|1
0982900038|1
0211197061|1
0355411296|1
0136014118|1
0112294340|1
0557791934|1
0470350031|1
0118252835|1
0176664627|1
0560170162|1
0228733086|1
0929811977|1
0928439717|1
0466245904|1
0724155402|1
0502760059|1
0095834065|1
0711022599|1
0225187398|1
0089003068|1
0590861075|1
0560451805|1
0037377701|1
0882894570|1
0270677460|1
0480406247|1
0026771542|1
0772130234|1
0532067128|1
0258717487|1
0201121677|1
0858709200|1
0851091162|1
0580580607|1
0119552912|1
0408112890|1
0535882788|1
0956740350|1
0504703536|1
0245549034|1
0472643820|1
0927513583|1
0512767016|1
0355843203|1
0513850616|1
0410497896|1
0874595826|1
0677260622|1
0645966272|1
0458179286|1
0349098121|1
0521824463|1
0382296286|1
0092246108|1
0752210968|1
0422448233|1
0173819360|1
0472516726|1
0865336658|1
0631888093|1
0531020392|1
0698219798|1
0586185707|1
0917947141|1
0359048485|1
0370023887|1
0078720815|1
0347859110|1
0346692991|1
0316042512|1
0966877271|1
0139093715|1
0206319063|1
0979638365|1
0616359248|1
0663347492|1
0047684788|1
0681534498|1
0369043954|1
0860179564|1
0605810421|1
0349510920|1
0126163961|1
0073887842|1
0909619366|1
0679297215|1
0476412913|1
0758845053|1
0828369639|1
0697104679|1
0234293530|1
0063366061|1
0091403692|1
0872815443|1
0714528643|1
0774424023|1
0341327875|1
0594819875|1
0996794719|1
0143826728|1
0331777081|1
0526736716|1
0330567630|1
0329923760|1
0491302015|1
0210004406|1
0315505399|1
0402657922|1
0475886861|1
0088863475|1
0374763445|1
0492284862|1
0103472772|1
0005157094|1
0026077671|1
0181509471|1
0572055837|1
0512297865|1
0008327775|1
0679751270|1
0893610974|1
0319875763|1
0519489471|1
0649588312|1
0081748981|1
0903511210|1
0047690023|1
0333503620|1
0265109722|1
0841935226|1
0322019617|1
0452864914|1
0684739780|1
0225217225|1
0528402482|1
0079073705|1
0018943289|1
0796240201|1
0582585827|1
0699614959|1
0363791815|1
0073754991|1
0282958191|1
0739506163|1
0322341234|1
0742008669|1
0959893290|1
0086246597|1
0846737771|1
0533019171|1
0202368186|1
0829030011|1
0586492099|1
0317043448|1
0250215755|1
0011901318|1
0007247244|1
0680979318|1
0248174779|1
0587790806|1
0162314383|1
0982001780|1
0137548199|1
0633951636|1
0766843859|1
0921898531|1
0807545082|1
0878255547|1
0476754612|1
0947003967|1
0162566182|1
0775815636|1
0929712038|1
0308712816|1
0315959455|1
0819855983|1
0036917571|1
0779983308|1
0327247078|1
0339740313|1
0943617920|1
0961443426|1
0486765850|1
0732090552|1
0639567039|1
0492989607|1
0866372815|1
0367696332|1
0975001471|1
0516501164|1
0071826461|1
0337963971|1
0548065422|1
0994795022|1
0537300576|1
0381790036|1
0936206792|1
0649006556|1
0972662305|1
0400442704|1
0934463588|1
0081637743|1
0609491986|1
0899733805|1
0370452988|1
0426552551|1
0899317973|1
0277779282|1
0001083992|1
0430359773|1
0974983747|1
0227263936|1
0353732240|1
0908434466|1
0644172886|1
0200870957|1
0495235929|1
0405457648|1
0994384597|1
0273854251|1
0055525716|1
0439848750|1
0903254076|1
0960253448|1
0875177505|1
0824602212|1
0227750213|1
0934917016|1
0771412241|1
0934169420|1
0883649191|1
0387911016|1
0807321004|1
0926804374|1
0405276726|1
0861980177|1
0351951440|1
0587032045|1
0361637563|1
0213014488|1
0593671634|1
0588593532|1
0366612339|1
0544641698|1
0541517418|1
0844562525|1
0984231731|1
0639630957|1
0350622136|1
0336429619|1
0886554107|1
0530749144|1
0654621959|1
0698808053|1
0344916988|1
0494614837|1
0178383667|1
0649238538|1
0024556299|1
0545850777|1
0198802337|1
0964400957|1
0506367042|1
0066914573|1
0546710582|1
0587072731|1
0419942933|1
0426927867|1
0503157740|1
0782192709|1
0848919518|1
0908203885|1
0043820085|1
0781370108|1
0680182618|1
0466932184|1
0073236410|1
0358612378|1
0418736030|1
0030614980|1
0840370481|1
0588119257|1
0584294880|1
0434982621|1
0047615312|1
0352900046|1
0733289057|1
0108512950|1
0581887386|1
0910661889|1
0683596510|1
0702712902|1
0562475745|1
0815786786|1
0014212151|1
0629270677|1
0082226489|1
0299697765|1
0997931116|1
0954444687|1
0424619592|1
0557303864|1
0136473216|1
0568429427|1
0487510102|1
0978350223|1
0486929058|1
0873251851|1
0018625435|1
0877984804|1
0421378427|1
0819771290|1
0230502507|1
0993941320|1
0705480297|1
0610683081|1
0380106077|1
0071384421|1
0019299261|1
0193810535|1
0853783674|1
0311429982|1
0845040481|1
0592495852|1
0098596199|1
0146206615|1
0345728139|1
0228033300|1
0767157957|1
0050911940|1
0384705694|1
0773538646|1
0360681262|1
0464291343|1
0605995388|1
0283066617|1
0451646040|1
0015865453|1
0947472520|1
0069265090|1
0865970989|1
0860037206|1
0089887515|1
0703902582|1
0489283461|1
0863825221|1
0472210394|1
0568534426|1
0110306488|1
0403529070|1
0249164600|1
0010842068|1
0280398504|1
0804120580|1
0100661012|1
0113189609|1
0712263384|1
0543977364|1
0469833228|1
0341303486|1
0632622083|1
0258895758|1
0106093894|1
0967713496|1
0493279110|1
0647839782|1
0459090027|1
0766211165|1
0387945931|1
0422413679|1
0159037040|1
0364240624|1
0123911901|1
0950034171|1
0327839547|1
0993746469|1
0221542467|1
0141137898|1
0103212390|1
0234770978|1
0673996221|1
0777193714|1
0117726811|1
0363628887|1
0801747340|1
0373863625|1
0493140141|1
0556560682|1
0363630330|1
0492805778|1
0570803234|1
0907668677|1
0546032225|1
0606169033|1
0436643007|1
0607075230|1
0753943312|1
0122174020|1
0210623472|1
0841443680|1
0404735193|1
0705999230|1
0180588494|1
0687892810|1
0244492029|1
0884923977|1
0886930168|1
0330364333|1
0476281033|1
0106914544|1
0891647143|1
0571125485|1
0440764974|1
0235062249|1
0667307266|1
0855428370|1
0141168947|1
0742465008|1
0165966155|1
0119415484|1
0154699640|1
0902529346|1
0402580834|1
0895140154|1
0851610446|1
0251368364|1
0818208399|1
0517742868|1
0513391163|1
0720764318|1
0239803157|1
0099368447|1
0930514427|1
0261768711|1
0830035785|1
0967996991|1
0596605219|1
0429834002|1
0119136857|1
0916823363|1
0486933458|1
0162775808|1
0080279649|1
0256715786|1
0601158636|1
0999677749|1
0466903703|1
0310969975|1
0938861768|1
0581214638|1
0465906283|1
0011478303|1
0956207865|1
0091207987|1
0686744039|1
0502205848|1
0303418396|1
0285448341|1
0836282364|1
0993123665|1
0066715578|1
0369187299|1
0816973170|1
0755516715|1
0867111388|1
0792278696|1
0640611059|1
0178996262|1
0405026464|1
0699310275|1
0258823150|1
0711334945|1
0623328150|1
0249142792|1
0632482026|1
0991923833|1
0822249696|1
0145865048|1
0293981518|1
0851932697|1
0784464662|1
0507238423|1
0578881101|1
0932176526|1
0254858034|1
0228324853|1
0143160582|1
0839306439|1
0575024672|1
0327829937|1
0664578595|1
0311156878|1
0593551638|1
0126013192|1
0850107785|1
0117746159|1
0345802638|1
0324762934|1
0389604398|1
0808879940|1
0359066690|1
0287907440|1
0905943511|1
0239551492|1
0322391487|1
0754571338|1
0388150154|1
0707065072|1
0458725962|1
0694820207|1
0679956152|1
0157553347|1
0991466824|1
0984349667|1
0208659003|1
0559477155|1
0790306198|1
0884796644|1
0500658681|1
0638786535|1
0649118113|1
0801304620|1
0603971591|1
0077196527|1
0034731680|1
0947666272|1
0117783306|1
0497314958|1
0399035008|1
0514735867|1
0646121194|1
0497486762|1
0756260650|1
0485101578|1
0492866006|1
0496557222|1
0601294912|1
0339329609|1
0609785038|1
0500286696|1
0840174699|1
0436095511|1
0380580477|1
0880204465|1
0647873785|1
0507025248|1
0319690055|1
0609201972|1
0917354190|1
0290630630|1
0327439961|1
0461005994|1
0824104253|1
0750817864|1
0159761826|1
0557762071|1
0683935849|1
0828746984|1
0204819812|1
0374725215|1
0636788032|1
0890835197|1
0308030064|1
0943990095|1
0048699013|1
0182469390|1
0401292697|1
0506365245|1
0491483660|1
0712101781|1
0958182243|1
0450976589|1
0275011605|1
0000371984|1
0798611836|1
0213022602|1
0420724142|1
0723767127|1
0429322742|1
0527706432|1
0627976217|1
0508581335|1
0579960768|1
0108404378|1
0187295905|1
0185115199|1
0673382509|1
0005442786|1
0325339751|1
0935103936|1
0812621373|1
0772547929|1
0134509796|1
0235059823|1
0863498665|1
0949339503|1
0128065447|1
0436590382|1
0831505452|1
0465404395|1
0105732550|1
0813324811|1
0117718311|1
0205252408|1
0332448387|1
0876463373|1
0185994388|1
0823732269|1
0952206029|1
0946739225|1
0137037928|1
0960168723|1
0399424241|1
0677113380|1
0746748999|1
0128206696|1
0310874428|1
0199625686|1
0756694190|1
0863583814|1
0509086881|1
0395849911|1
0181025493|1
0556379725|1
0899480408|1
0185634314|1
0316466792|1
0039951782|1
0136873319|1
0849272333|1
0084957155|1
0984133761|1
0892261675|1
0963918347|1
0421973882|1
0814651407|1
0390863023|1
0374708360|1
0775955991|1
0310832532|1
0999120811|1
0849650241|1
0053236758|1
0378600527|1
0798066008|1
0852452651|1
0373123687|1
0457396417|1
0488310824|1
0735291969|1
0638465075|1
0928439761|1
0679896192|1
0967921639|1
0956317515|1
0709882640|1
0632299317|1
0561338587|1
0305772000|1
0146814073|1
0559996581|1
0146042606|1
0686858949|1
0102933695|1
0861782069|1
0152904167|1
0067907048|1
0435505895|1
0255139497|1
0932097593|1
0737343673|1
0936166068|1
0423669695|1
0445861658|1
0864463003|1
0659436641|1
0342613152|1
0802424967|1
0758313717|1
0047027757|1
0812510628|1
0859070375|1
0551640958|1
0401581351|1
0210807257|1
0156517394|1
0304237568|1
0924340037|1
0007600832|1
0712091243|1
0182352089|1
0829524437|1
0068936360|1
0629141918|1
0750835952|1
0853078205|1
0162791291|1
0950303063|1
0516818458|1
0645161840|1
0784545603|1
0937617793|1
0202256919|1
0556213232|1
0997948296|1
0702299008|1
0504770066|1
0234034534|1
0103458636|1
0296880873|1
0367269487|1
0829874351|1
0803024870|1
0258744242|1
0334303446|1
0700926206|1
0594401648|1
0285277597|1
0892126439|1
0705264675|1
0848666600|1
0143567011|1
0427905062|1
0543048255|1
0749745503|1
0907819237|1
0867229708|1
0794527778|1
0695025706|1
0011384797|1
0496645349|1
0392310090|1
0285606508|1
0113151877|1
0262482155|1
0874892835|1
0656813456|1
0995427727|1
0403633056|1
0508508250|1
0651747329|1
0070203034|1
0820881400|1
0710719959|1
0344821755|1
0352477739|1
0026499566|1
0810192118|1
0294838472|1
0049909746|1
0258676557|1
0877513695|1
0058176624|1
0811553784|1
0796495240|1
0640978591|1
0509712730|1
0659208664|1
0806467729|1
0090129058|1
0835069300|1
0710242289|1
0539008828|1
0092073838|1
0800235525|1
0974959398|1
0544267843|1
0689872992|1
0996262088|1
0459410611|1
0044112749|1
0598973921|1
0881644542|1
0383618188|1
0053517345|1
0778463565|1
0322685611|1
0717185103|1
0198226500|1
0397267764|1
0881319670|1
0057037590|1
0499689305|1
0645115960|1
0752708240|1
0619131654|1
0334133465|1
0474052724|1
0316656637|1
0621503564|1
0365180105|1
0997604792|1
0188959997|1
0313503997|1
0673438950|1
0941505040|1
0531194206|1
0728807562|1
0910484435|1
0369862357|1
0808209896|1
0336626574|1
0813930030|1
0835427861|1
0005796996|1
0659702636|1
0995869154|1
0674558437|1
0758036439|1
0018031674|1
0318292979|1
0792527628|1
0460982164|1
0409199965|1
0208809389|1
0778031710|1
0210552983|1
0893892869|1
0339365599|1
0181103870|1
0640825933|1
0070215119|1
0373216354|1
0374758524|1
0094230506|1
0046507958|1
0410013924|1
0568140544|1
0710179239|1
0112012305|1
0247269359|1
0593878050|1
0806700669|1
0828364143|1
0589057868|1
0544693095|1
0243107560|1
0664261444|1
0639318963|1
0093005603|1
0623262501|1
0659575029|1
0716016286|1
0298624963|1
0303210584|1
0572652477|1
0536622628|1
0779760033|1
0104694608|1
0895407240|1
0730952057|1
0637301338|1
0389441962|1
0729380564|1
0729036425|1
0737994777|1
0963410221|1
0439171505|1
0741197355|1
0959289039|1
0249688712|1
0427728609|1
0964379198|1
0646024133|1
0770762316|1
0724414929|1
0985826960|1
0632618021|1
0820142097|1
0664116294|1
0534924149|1
0546291539|1
0254573905|1
0246359995|1
0557841369|1
0981250905|1
0354198833|1
0074591391|1
0071547939|1
0521578029|1
0509885330|1
0630253892|1
0463445936|1
0814771999|1
0381060249|1
0609968021|1
0204436087|1
0077320104|1
0099327718|1
0851063092|1
0581282875|1
0803936056|1
0923064090|1
0680029925|1
0843316892|1
0195533892|1
0695195831|1
0069992153|1
0527862647|1
0578795656|1
0586825518|1
0904004608|1
0959617936|1
0440578315|1
0360483090|1
0184660518|1
0382727433|1
0143081967|1
0171539195|1
0747785521|1
0383795943|1
0888818829|1
0367623566|1
0219619326|1
0449403708|1
0619434820|1
0964282673|1
0149607199|1
0264963883|1
0160794294|1
0519978842|1
0908506856|1
0533290302|1
0969079006|1
0082833418|1
0730988094|1
0623227450|1
0574543980|1
0403043103|1
0362307477|1
0286055073|1
0284206680|1
0546728745|1
0492752284|1
0934752512|1
0605880723|1
0670635956|1
0022867621|1
0454288908|1
0196399730|1
0227240588|1
0061354120|1
0905780909|1
0351542198|1
0467267148|1
0692464047|1
0436312489|1
0703444764|1
0230626217|1
0223882071|1
0231251219|1
0545588631|1
0805028270|1
0367068352|1
0058816813|1
0678318663|1
0370714305|1
0990538931|1
0357744896|1
0629494997|1
0561433069|1
0808183453|1
0740038864|1
0809231718|1
0461730447|1
0099589262|1
0342090083|1
0874871282|1
0284866814|1
0843522985|1
0948798865|1
0941415052|1
0695318291|1
0068564152|1
0933553706|1
0458624721|1
0002725946|1
0181748104|1
0501811858|1
0390369371|1
0294675604|1
0919782686|1
0343917762|1
0179161032|1
0131056257|1
0740466442|1
0479178411|1
